Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
839,0.30311185121536255,0.08065232634544373,0.09088365733623505,0.07725091278553009,0.06158959120512009,0.22606053948402405,0.050531432032585144,0.05983247235417366,0.02790704555809498,0.022180141881108284
840,0.678869366645813,0.019976669922471046,0.015064289793372154,0.007591140456497669,0.029468132182955742,0.010398875921964645,0.013195306062698364,0.19669483602046967,0.007126084063202143,0.02161531150341034
841,0.2671700716018677,0.4546218514442444,0.03232608735561371,0.027017882093787193,0.0636732280254364,0.03912625461816788,0.04835828021168709,0.0136458370834589,0.026270825415849686,0.027789713814854622
842,0.21768152713775635,0.217715784907341,0.025694141164422035,0.22854968905448914,0.024120304733514786,0.0881936326622963,0.07368520647287369,0.0648101270198822,0.02274584397673607,0.036803729832172394
843,0.8899899125099182,0.017839673906564713,0.006960805505514145,0.004758628085255623,0.012568063102662563,0.008060069754719734,0.007592450361698866,0.037023987621068954,0.004294501151889563,0.010911847464740276
844,0.032930999994277954,0.8088930249214172,0.02438271977007389,0.059133924543857574,0.011147977784276009,0.03213612735271454,0.010906456969678402,0.0060339090414345264,0.008544264361262321,0.005890559870749712
845,0.2858419418334961,0.028857339173555374,0.1897834986448288,0.024948522448539734,0.10765033215284348,0.15641024708747864,0.046757083386182785,0.021003935486078262,0.10884145647287369,0.029905637726187706
846,0.13826128840446472,0.07343059778213501,0.018642880022525787,0.1169128343462944,0.046507611870765686,0.0917474627494812,0.06027345731854439,0.3291104733943939,0.028865721076726913,0.09624771773815155
847,0.7458400726318359,0.044240646064281464,0.01322533655911684,0.019320793449878693,0.050494126975536346,0.022324971854686737,0.032362040132284164,0.04086120054125786,0.009346725419163704,0.021984076127409935
848,0.48529914021492004,0.026240913197398186,0.034979257732629776,0.034471869468688965,0.0883978083729744,0.2102392017841339,0.03639259189367294,0.026776453480124474,0.04318308085203171,0.014019690454006195
849,0.4143558740615845,0.02369632013142109,0.019162040203809738,0.06735507398843765,0.029083533212542534,0.02882065810263157,0.02860593982040882,0.35878607630729675,0.006400011479854584,0.02373444102704525
850,0.11889024823904037,0.11425835639238358,0.3203205168247223,0.08174681663513184,0.04708968475461006,0.15595567226409912,0.057939641177654266,0.02114182896912098,0.04746260866522789,0.035194627940654755
851,0.05528397858142853,0.5825320482254028,0.035014744848012924,0.22682924568653107,0.012386534363031387,0.04281534254550934,0.016821453347802162,0.008240394294261932,0.007800702936947346,0.012275516986846924
852,0.9083060622215271,0.014384453184902668,0.008256889879703522,0.004402161110192537,0.019457422196865082,0.014380104839801788,0.007364298682659864,0.008390337228775024,0.009624234400689602,0.005434032995253801
853,0.38466793298721313,0.4004415273666382,0.03697030618786812,0.04548264667391777,0.028462644666433334,0.02029847539961338,0.023787876591086388,0.02783169597387314,0.012307433411478996,0.019749470055103302
854,0.5695920586585999,0.03295363113284111,0.021441418677568436,0.16995668411254883,0.01507272757589817,0.03502193093299866,0.032114990055561066,0.08734917640686035,0.009414613246917725,0.027082789689302444
855,0.9023585915565491,0.011605793610215187,0.0069893840700387955,0.004205729812383652,0.02478662133216858,0.007468090858310461,0.006584844086319208,0.025130007416009903,0.004510228987783194,0.006360724568367004
856,0.4055241346359253,0.1454973965883255,0.04915885627269745,0.20736591517925262,0.03137540817260742,0.08470895886421204,0.02811218425631523,0.014494073577225208,0.017554473131895065,0.016208624467253685
857,0.9042080044746399,0.018854811787605286,0.005220841616392136,0.005758083891123533,0.009126635268330574,0.008500317111611366,0.013306069187819958,0.021695071831345558,0.0046893698163330555,0.0086408331990242
858,0.14618022739887238,0.1686573475599289,0.35357701778411865,0.03513794764876366,0.0952322855591774,0.0895722433924675,0.05995887145400047,0.009420680813491344,0.02945108339190483,0.012812289409339428
859,0.09049595147371292,0.10886752605438232,0.09718432277441025,0.043995536863803864,0.15204234421253204,0.16873352229595184,0.04478368163108826,0.0331585668027401,0.21425186097621918,0.046486660838127136
860,0.1020289808511734,0.05255669355392456,0.03694695979356766,0.12202814966440201,0.10738112777471542,0.19305799901485443,0.06164346635341644,0.21378859877586365,0.021669823676347733,0.08889815956354141
861,0.95596843957901,0.012851931154727936,0.0026798027101904154,0.005395666230469942,0.004001854918897152,0.0023186022881418467,0.005290225148200989,0.004117295611649752,0.0021771625615656376,0.005198996979743242
862,0.38724663853645325,0.06897621601819992,0.12750279903411865,0.09747616201639175,0.0582239031791687,0.03300776705145836,0.04820600897073746,0.09240279346704483,0.04661429300904274,0.040343426167964935
863,0.6713024973869324,0.16230656206607819,0.018799543380737305,0.031009525060653687,0.014563619159162045,0.011538880877196789,0.02864682488143444,0.02015015482902527,0.008717816323041916,0.03296459838747978
864,0.9715589284896851,0.005491988733410835,0.0025973462034016848,0.00333587103523314,0.004747750703245401,0.0016851745313033462,0.0027950997464358807,0.002584762405604124,0.001537615666165948,0.003665434429422021
865,0.2117866575717926,0.13276953995227814,0.14635515213012695,0.06317604333162308,0.039402686059474945,0.20741453766822815,0.05231241509318352,0.047241855412721634,0.058142177760601044,0.04139888286590576
866,0.09753503650426865,0.0831313356757164,0.42567959427833557,0.015703624114394188,0.06877994537353516,0.1335398107767105,0.021320322528481483,0.016013603657484055,0.11371497809886932,0.02458173781633377
867,0.7752216458320618,0.06649477779865265,0.03050442412495613,0.011093580164015293,0.029346395283937454,0.023693619295954704,0.01995704136788845,0.020413503050804138,0.007103615906089544,0.016171395778656006
868,0.09178173542022705,0.23831090331077576,0.34350135922431946,0.0557970330119133,0.03188667818903923,0.13482843339443207,0.033798012882471085,0.008955372497439384,0.05043857917189598,0.010701876133680344
869,0.07889479398727417,0.03935587778687477,0.06124822795391083,0.03340734913945198,0.3901389241218567,0.1185244545340538,0.07507272809743881,0.04551687091588974,0.1342700570821762,0.023570721969008446
870,0.3646664619445801,0.3510218858718872,0.014373279176652431,0.133893683552742,0.016731007024645805,0.03074328973889351,0.046712569892406464,0.017455337569117546,0.012398209422826767,0.012004280462861061
871,0.8564791083335876,0.0541689433157444,0.010067027993500233,0.005246812477707863,0.031321216374635696,0.008136561140418053,0.009970479644834995,0.009414986707270145,0.004313739947974682,0.010881118476390839
872,0.9296000003814697,0.007332455832511187,0.00364809506572783,0.0025889500975608826,0.019197974354028702,0.00602215901017189,0.005412979982793331,0.01824486069381237,0.003280075965449214,0.004672423470765352
873,0.9517934918403625,0.017042800784111023,0.002826116280630231,0.0033056815154850483,0.007233084179461002,0.0031969076953828335,0.0043702442198991776,0.00345680327154696,0.00246277148835361,0.004312159493565559
874,0.4329248070716858,0.03735778480768204,0.024434277787804604,0.03950497508049011,0.16030938923358917,0.041347503662109375,0.0537886805832386,0.0948195829987526,0.06876936554908752,0.046743638813495636
875,0.10982172936201096,0.1351064145565033,0.15255391597747803,0.11532820016145706,0.047560915350914,0.20398713648319244,0.09551667422056198,0.01622648537158966,0.10077942907810211,0.023119112476706505
876,0.25018903613090515,0.08296573907136917,0.04084743931889534,0.11258856952190399,0.16696733236312866,0.08000220358371735,0.10658988356590271,0.023431645706295967,0.06442783027887344,0.07199030369520187
877,0.5191294550895691,0.0787518173456192,0.02187558077275753,0.09390974789857864,0.03538524731993675,0.03709452226758003,0.034767962992191315,0.12803278863430023,0.011856273747980595,0.039196617901325226
878,0.2068571299314499,0.028300872072577477,0.023954711854457855,0.025070661678910255,0.5326141119003296,0.08693020790815353,0.01540159061551094,0.04328231140971184,0.015111873857676983,0.022476518526673317
879,0.5021845698356628,0.02135462500154972,0.013649815693497658,0.011921421624720097,0.1023782342672348,0.021199656650424004,0.02115236036479473,0.2896375358104706,0.007154297549277544,0.009367465041577816
880,0.5597646832466125,0.02316201664507389,0.01669895090162754,0.009110327810049057,0.019611630588769913,0.015680741518735886,0.025238608941435814,0.30523669719696045,0.008794927969574928,0.016701428219676018
881,0.04250834509730339,0.7951558828353882,0.09208859503269196,0.006889284122735262,0.004706669598817825,0.01724979653954506,0.006674614734947681,0.004259323235601187,0.024484582245349884,0.005982948467135429
882,0.10066822916269302,0.021759603172540665,0.007649532984942198,0.6130304336547852,0.06716311722993851,0.027081826701760292,0.01994725503027439,0.02918497659265995,0.010748527012765408,0.1027664765715599
883,0.026628410443663597,0.7153165340423584,0.0552222803235054,0.14935776591300964,0.007137751206755638,0.011119591072201729,0.015951214358210564,0.0038852677680552006,0.008017715066671371,0.007363449782133102
884,0.07157088071107864,0.7333580851554871,0.05374305695295334,0.022143805399537086,0.017934374511241913,0.04212087020277977,0.02241605520248413,0.006835544016212225,0.022593820467591286,0.007283521816134453
885,0.27899640798568726,0.019776854664087296,0.0425865463912487,0.03571368008852005,0.08295661211013794,0.038122594356536865,0.03506515920162201,0.27386125922203064,0.022105978801846504,0.17081491649150848
886,0.06821214407682419,0.262332558631897,0.1343589872121811,0.17656637728214264,0.07282523065805435,0.12390032410621643,0.039510395377874374,0.014688434079289436,0.06302224844694138,0.04458329826593399
887,0.13307125866413116,0.03589924797415733,0.07065951824188232,0.4285377264022827,0.0681309923529625,0.08531709760427475,0.04921209067106247,0.05081339180469513,0.020857036113739014,0.05750160664319992
888,0.9658584594726562,0.003874337999150157,0.0035195399541407824,0.0019277783576399088,0.008325640112161636,0.002028839895501733,0.0038608715403825045,0.005171871744096279,0.001643720897845924,0.0037889769300818443
889,0.29400455951690674,0.04033873230218887,0.023341652005910873,0.39956891536712646,0.026006657630205154,0.07001814991235733,0.024584420025348663,0.07036537677049637,0.018030114471912384,0.03374146670103073
890,0.7159316539764404,0.1265932023525238,0.007783364970237017,0.03786073997616768,0.01598714478313923,0.016329467296600342,0.025819487869739532,0.030808696523308754,0.006080321967601776,0.016805903986096382
891,0.4329929053783417,0.1562769114971161,0.05995969846844673,0.02189498580992222,0.09458523243665695,0.06950294226408005,0.05764984339475632,0.022372417151927948,0.05109971761703491,0.03366529569029808
892,0.18905313313007355,0.46801117062568665,0.027564050629734993,0.1550407111644745,0.03315219655632973,0.021755216643214226,0.03113553673028946,0.03650756552815437,0.012043722905218601,0.025736644864082336
893,0.718547523021698,0.0712539404630661,0.014658392407000065,0.06245538964867592,0.042380135506391525,0.024975324049592018,0.02440689504146576,0.018789244815707207,0.00986934918910265,0.01266387477517128
894,0.7240398526191711,0.004973911214619875,0.004435818642377853,0.0034720515832304955,0.03489377722144127,0.011848913505673409,0.007211077492684126,0.19504760205745697,0.0049287392757833,0.009148253127932549
895,0.9584016799926758,0.01609390415251255,0.0021567554213106632,0.0018876204267144203,0.007204301189631224,0.002392673632130027,0.004878073465079069,0.002378608798608184,0.0015438460977748036,0.0030625578947365284
896,0.9244943857192993,0.018886005505919456,0.005159044172614813,0.003656224347651005,0.011821744963526726,0.005539921578019857,0.013900411315262318,0.006956332828849554,0.0035547891166061163,0.0060311658307909966
897,0.7310691475868225,0.06015308201313019,0.009666779078543186,0.031161490827798843,0.07484312355518341,0.027861904352903366,0.032922305166721344,0.01763978973031044,0.005993273574858904,0.008689118549227715
898,0.6368588805198669,0.05079440772533417,0.015323074534535408,0.09770574420690536,0.013778947293758392,0.01099415309727192,0.029971802607178688,0.1203601062297821,0.006923296954482794,0.017289575189352036
899,0.16878965497016907,0.7550143003463745,0.0062400102615356445,0.028301358222961426,0.0050714327953755856,0.004992102738469839,0.016227466985583305,0.005834965500980616,0.0037105181254446507,0.005818237084895372
900,0.22400352358818054,0.03751397877931595,0.12957870960235596,0.09853067249059677,0.03990720212459564,0.3646427392959595,0.03165598213672638,0.019514234736561775,0.02113930508494377,0.03351360186934471
901,0.8568226099014282,0.021821752190589905,0.009778383187949657,0.007571643218398094,0.01908397674560547,0.009803837165236473,0.01616751030087471,0.04185710847377777,0.005879080388695002,0.01121407188475132
902,0.11082595586776733,0.8419300317764282,0.00965376477688551,0.008586600422859192,0.0036801546812057495,0.003161650151014328,0.006491824518889189,0.003088474040850997,0.007611808832734823,0.004969744477421045
903,0.01819293573498726,0.8322038054466248,0.0574171356856823,0.016207950189709663,0.0083508575335145,0.027582315728068352,0.005387347191572189,0.0038378990720957518,0.025895187631249428,0.004924490582197905
904,0.4153831899166107,0.021968243643641472,0.028167223557829857,0.017187342047691345,0.0901227816939354,0.10640955716371536,0.049831926822662354,0.22392714023590088,0.012091158889234066,0.034911420196294785
905,0.49940139055252075,0.012176323682069778,0.014380375854671001,0.02109973318874836,0.03634646534919739,0.06479433923959732,0.03260543569922447,0.2874496281147003,0.007519539911299944,0.024226738139986992
906,0.36787715554237366,0.5555670261383057,0.0060992492362856865,0.008063660934567451,0.01912887766957283,0.006155163515359163,0.010967121459543705,0.007760616950690746,0.004274237900972366,0.014106889255344868
907,0.6797053813934326,0.034739699214696884,0.01531656738370657,0.024670906364917755,0.036273449659347534,0.06913101673126221,0.051541395485401154,0.05843861401081085,0.011616190895438194,0.018566729500889778
908,0.08181505650281906,0.008908531628549099,0.020972060039639473,0.006561123300343752,0.24821160733699799,0.03436814248561859,0.02177872695028782,0.5534356832504272,0.01277089025825262,0.011178134940564632
909,0.8169180750846863,0.009545603767037392,0.004134598653763533,0.0034983311779797077,0.022607702761888504,0.006128708366304636,0.0069195847027003765,0.1179526075720787,0.003661514725536108,0.00863333698362112
910,0.47161874175071716,0.14079174399375916,0.04771212488412857,0.14876794815063477,0.02433289773762226,0.042045220732688904,0.044580671936273575,0.04815681651234627,0.012409309856593609,0.019584517925977707
911,0.722305953502655,0.03350669890642166,0.010445569641888142,0.028960926458239555,0.024736395105719566,0.028968455269932747,0.08215636014938354,0.03789786249399185,0.007666083984076977,0.023355700075626373
912,0.24171851575374603,0.14299023151397705,0.14794588088989258,0.020582444965839386,0.1361333131790161,0.06759032607078552,0.05458708852529526,0.019619885832071304,0.14651687443256378,0.022315431386232376
913,0.6055428981781006,0.050701919943094254,0.025787249207496643,0.059335846453905106,0.042727746069431305,0.02426021732389927,0.04465494677424431,0.03692127391695976,0.012335453182458878,0.09773246943950653
914,0.9257258176803589,0.01690087839961052,0.012966122478246689,0.003396946005523205,0.020517030730843544,0.003051243955269456,0.005822793114930391,0.0041255340911448,0.0023981027770787477,0.005095518659800291
915,0.960643470287323,0.006700228899717331,0.0027956131380051374,0.0021281314548105,0.0067716906778514385,0.0034702331759035587,0.0028771122451871634,0.00793448556214571,0.0021689836867153645,0.004509984981268644
916,0.4204213321208954,0.0586433969438076,0.019327109679579735,0.013334634713828564,0.27356424927711487,0.05609495937824249,0.054743967950344086,0.04146120697259903,0.02973145805299282,0.03267766907811165
917,0.9706592559814453,0.010686674155294895,0.0019494694424793124,0.002399478107690811,0.0037322966381907463,0.001427843002602458,0.00342615507543087,0.0016599519876763225,0.0017012819880619645,0.0023576179519295692
918,0.19556528329849243,0.14369110763072968,0.017771799117326736,0.4296659827232361,0.03478097915649414,0.03714831918478012,0.0749712735414505,0.03534103184938431,0.015751652419567108,0.01531252171844244
919,0.7880700826644897,0.02967423014342785,0.008690175600349903,0.037328559905290604,0.03216555342078209,0.02470969408750534,0.028267070651054382,0.029173098504543304,0.007191874086856842,0.014729701913893223
920,0.9645723700523376,0.015965869650244713,0.0024435515515506268,0.0019421661272644997,0.003319783369079232,0.0019720771815627813,0.0025309950578957796,0.002168213715776801,0.001954316394403577,0.0031307239551097155
921,0.6487076878547668,0.010016335174441338,0.006954189855605364,0.014583714306354523,0.10883156210184097,0.04063594341278076,0.05895881727337837,0.09289471060037613,0.006638399325311184,0.0117786331102252
922,0.9575099945068359,0.009147241711616516,0.003074497450143099,0.004537321627140045,0.013040222227573395,0.002431271830573678,0.003517827484756708,0.0019121882505714893,0.0018611844861879945,0.0029682647436857224
923,0.9459717869758606,0.015458352863788605,0.003908930812031031,0.002622216707095504,0.00923333689570427,0.0033562069293111563,0.00539986789226532,0.005860385950654745,0.002218992216512561,0.005969962105154991
924,0.8850172162055969,0.029533302411437035,0.006650716532021761,0.006850681267678738,0.019081512466073036,0.012785856612026691,0.01021718978881836,0.013266138732433319,0.008768357336521149,0.00782907847315073
925,0.5812625288963318,0.14967532455921173,0.01296531967818737,0.08845063298940659,0.03380421921610832,0.04369417577981949,0.047915201634168625,0.020811811089515686,0.010553215630352497,0.010867564007639885
926,0.23183542490005493,0.07313313335180283,0.30394917726516724,0.031325507909059525,0.08126313239336014,0.1095615103840828,0.03133019059896469,0.03673779219388962,0.01627272553741932,0.08459140360355377
927,0.694091796875,0.04805755242705345,0.010415880009531975,0.06344873458147049,0.031500011682510376,0.053598321974277496,0.038514088839292526,0.027047790586948395,0.011857174336910248,0.02146868407726288
928,0.18511822819709778,0.017269404605031013,0.031959883868694305,0.05267086997628212,0.0779358372092247,0.3569674789905548,0.037099435925483704,0.193672776222229,0.01362886093556881,0.033677224069833755
929,0.09774896502494812,0.15745146572589874,0.1947549283504486,0.09484925866127014,0.039814870804548264,0.14418873190879822,0.04514336958527565,0.03203916549682617,0.1269313395023346,0.06707793474197388
930,0.7677451372146606,0.035586100071668625,0.018018942326307297,0.014306167140603065,0.06153002753853798,0.027870362624526024,0.020350322127342224,0.023173736408352852,0.01404238399118185,0.017376814037561417
931,0.07355193048715591,0.7458630204200745,0.07819699496030807,0.019275758415460587,0.013959859497845173,0.021801171824336052,0.012975959107279778,0.010502726770937443,0.01592678762972355,0.007945760153234005
932,0.8152340650558472,0.06610298901796341,0.007957941852509975,0.012143523432314396,0.02719864621758461,0.011301265098154545,0.01616545021533966,0.014513720758259296,0.013772289268672466,0.015610085800290108
933,0.07112345099449158,0.8387571573257446,0.01338866539299488,0.006763680372387171,0.011531959287822247,0.023130545392632484,0.01502925530076027,0.005842170678079128,0.006635639816522598,0.007797543425112963
934,0.23932233452796936,0.6354212760925293,0.017968153581023216,0.008808390237390995,0.034804102033376694,0.017750192433595657,0.020518358796834946,0.006890092045068741,0.01018863171339035,0.008328461088240147
935,0.08245569467544556,0.295926034450531,0.043364234268665314,0.2140081524848938,0.03993833810091019,0.038100067526102066,0.039682935923337936,0.07966823875904083,0.05317256599664688,0.11368374526500702
936,0.9240269660949707,0.01322044339030981,0.0038525527343153954,0.009473506361246109,0.011659376323223114,0.0070939818397164345,0.01295673381537199,0.00782129168510437,0.0033179456368088722,0.00657715555280447
937,0.8386690616607666,0.0521237812936306,0.007779611274600029,0.010778926312923431,0.026510870084166527,0.006768794264644384,0.02188430167734623,0.012743033468723297,0.006994976662099361,0.01574663072824478
938,0.5903452634811401,0.11412575095891953,0.011633814312517643,0.035014037042856216,0.09909399598836899,0.0205879844725132,0.06158459186553955,0.036524515599012375,0.013800879009068012,0.017289161682128906
939,0.34504976868629456,0.04757731035351753,0.01419905386865139,0.1755393147468567,0.06601641327142715,0.05538801848888397,0.0906335711479187,0.09598778188228607,0.04581568017601967,0.06379307061433792
940,0.15618479251861572,0.08775132149457932,0.26299020648002625,0.01743042841553688,0.04192712903022766,0.33959904313087463,0.024594800546765327,0.037396520376205444,0.01863449439406395,0.013491264544427395
941,0.17758706212043762,0.10155782103538513,0.02879967913031578,0.04622284695506096,0.38133934140205383,0.08028693497180939,0.06165789067745209,0.04992951825261116,0.0524291917681694,0.020189693197607994
942,0.13836005330085754,0.15224255621433258,0.47129321098327637,0.09250877052545547,0.016008153557777405,0.046841613948345184,0.022795237600803375,0.021347712725400925,0.015699977055191994,0.02290269173681736
943,0.18830935657024384,0.02724507637321949,0.05071130394935608,0.14939698576927185,0.12138202041387558,0.12359018623828888,0.051065754145383835,0.09960459172725677,0.04297579824924469,0.14571888744831085
944,0.03803040832281113,0.026430290192365646,0.5444109439849854,0.023283446207642555,0.042690202593803406,0.0504295788705349,0.04077908396720886,0.01203112117946148,0.19343477487564087,0.028480127453804016
945,0.41046860814094543,0.3976766765117645,0.01641431264579296,0.03569210320711136,0.029838809743523598,0.02244427427649498,0.03245190903544426,0.018662262707948685,0.01641334593296051,0.019937722012400627
946,0.8560972809791565,0.024702660739421844,0.01113254576921463,0.013001090846955776,0.01417548954486847,0.014165151864290237,0.014327963814139366,0.02901306562125683,0.005794218275696039,0.01759055070579052
947,0.6891790628433228,0.08519699424505234,0.016599446535110474,0.035161908715963364,0.01851300708949566,0.02233280800282955,0.0365193709731102,0.05199465900659561,0.01705324836075306,0.027449525892734528
948,0.3814249038696289,0.06370329856872559,0.04327668249607086,0.17160232365131378,0.03319648280739784,0.057321157306432724,0.05590559169650078,0.09958287328481674,0.021269526332616806,0.07271714508533478
949,0.06268665939569473,0.7280218005180359,0.07259824126958847,0.06700713187456131,0.012007709592580795,0.018179887905716896,0.016778387129306793,0.006140718702226877,0.009983685798943043,0.006595727987587452
950,0.08388574421405792,0.5394299626350403,0.022895488888025284,0.1583205908536911,0.05156608298420906,0.034233640879392624,0.06622365117073059,0.01730259880423546,0.010578710585832596,0.015563512220978737
951,0.3923606276512146,0.2772955000400543,0.013988674618303776,0.07717239111661911,0.09789378941059113,0.04344756156206131,0.04657252877950668,0.020812850445508957,0.009872007183730602,0.020584095269441605
952,0.7899995446205139,0.03485414385795593,0.007954130880534649,0.00868460163474083,0.017573978751897812,0.010356961749494076,0.04653909429907799,0.06828158348798752,0.006251813378185034,0.009504109621047974
953,0.9139218330383301,0.02100108563899994,0.0038323530461639166,0.00437904754653573,0.020847205072641373,0.003776802681386471,0.012526210397481918,0.008489284664392471,0.003306396072730422,0.007919772528111935
954,0.41397446393966675,0.07439235597848892,0.04249180480837822,0.10979533940553665,0.04656686261296272,0.11048901081085205,0.0402267649769783,0.09176687151193619,0.01781255006790161,0.05248396098613739
955,0.6551284193992615,0.056021351367235184,0.005906933452934027,0.09858047217130661,0.03730630874633789,0.025370430201292038,0.06407181173563004,0.03212295472621918,0.008866151794791222,0.016625184565782547
956,0.14519274234771729,0.07218288630247116,0.04100725054740906,0.2874661684036255,0.0313611701130867,0.24035832285881042,0.02417452074587345,0.10919366776943207,0.015449881553649902,0.03361334651708603
957,0.8900682926177979,0.006014679558575153,0.003994203172624111,0.006034167483448982,0.02306460216641426,0.006524055730551481,0.011300316080451012,0.042203109711408615,0.0032345366198569536,0.007562084589153528
958,0.28567323088645935,0.10291159898042679,0.11200270056724548,0.06494751572608948,0.12517382204532623,0.13567131757736206,0.09699591994285583,0.02641850709915161,0.027248503640294075,0.022956883534789085
959,0.9372812509536743,0.027170874178409576,0.004013856407254934,0.0027176199946552515,0.004854673519730568,0.00413427734747529,0.007045656442642212,0.003161418018862605,0.003148944117128849,0.006471487693488598
960,0.39022839069366455,0.1814466118812561,0.03535014018416405,0.04981788620352745,0.051599569618701935,0.16814230382442474,0.03288353607058525,0.051377441734075546,0.020274903625249863,0.01887919008731842
961,0.047239404171705246,0.5046963691711426,0.3773365020751953,0.006480719894170761,0.013931133784353733,0.017115820199251175,0.01055995188653469,0.0028108872938901186,0.015431178733706474,0.004398007411509752
962,0.11753639578819275,0.6392373442649841,0.061968084424734116,0.020627977326512337,0.024214262142777443,0.04685920104384422,0.04439406469464302,0.01801125891506672,0.012490835972130299,0.014660593122243881
963,0.050493620336055756,0.28680285811424255,0.32048022747039795,0.07496018707752228,0.05942315235733986,0.034153565764427185,0.017916696146130562,0.031791407614946365,0.03732312470674515,0.08665518462657928
964,0.9528399705886841,0.021755319088697433,0.0028889444656670094,0.001991483848541975,0.0060699936002492905,0.001758040627464652,0.004809478297829628,0.0019176695495843887,0.0017585587920621037,0.0042104884050786495
965,0.06124277040362358,0.020251484587788582,0.4288075566291809,0.013187823817133904,0.029785538092255592,0.3947243392467499,0.017361219972372055,0.006748110055923462,0.01942778192460537,0.008463376201689243
966,0.6617220044136047,0.025775233283638954,0.00853548664599657,0.01630893163383007,0.02607238106429577,0.0324949286878109,0.05023366957902908,0.16424179077148438,0.006135990377515554,0.008479572832584381
967,0.13837449252605438,0.20022477209568024,0.02998303808271885,0.03362898901104927,0.06685260683298111,0.30249541997909546,0.033012039959430695,0.023487186059355736,0.1429831087589264,0.02895834855735302
968,0.23684900999069214,0.07529713958501816,0.09176728874444962,0.02173646166920662,0.08716972172260284,0.31149107217788696,0.04079483449459076,0.08678929507732391,0.02662092261016369,0.02148420922458172
969,0.12034961581230164,0.08409678190946579,0.07248386740684509,0.05186574533581734,0.3661234974861145,0.04912886768579483,0.1200760081410408,0.04054158180952072,0.050982069224119186,0.04435195028781891
970,0.13611820340156555,0.42609578371047974,0.2329203486442566,0.03936009109020233,0.015424426645040512,0.03954073786735535,0.03217100352048874,0.011034747585654259,0.05155530199408531,0.015779398381710052
971,0.26549071073532104,0.16077476739883423,0.030616117641329765,0.21773621439933777,0.046110063791275024,0.13588780164718628,0.059839650988578796,0.035011570900678635,0.01953977905213833,0.028993338346481323
972,0.48221904039382935,0.35122042894363403,0.019699299708008766,0.03874216601252556,0.01792900264263153,0.025361936539411545,0.030338844284415245,0.01120829302817583,0.01166212372481823,0.011618907563388348
973,0.8421823382377625,0.10685363411903381,0.004497508984059095,0.006773355416953564,0.007024507038295269,0.0050396425649523735,0.013150624930858612,0.005216067656874657,0.002732966560870409,0.006529358681291342
974,0.04843636974692345,0.06966857612133026,0.3772123157978058,0.02647620253264904,0.05501127243041992,0.15656408667564392,0.019638942554593086,0.011324428021907806,0.2145310789346695,0.021136704832315445
975,0.1783580183982849,0.03830837830901146,0.6315391063690186,0.007623185869306326,0.040988314896821976,0.025683268904685974,0.011408016085624695,0.035336218774318695,0.014138611033558846,0.0166169423609972
976,0.017502451315522194,0.019470734521746635,0.6185468435287476,0.010308848693966866,0.015443384647369385,0.09364818781614304,0.012179432436823845,0.0062594604678452015,0.19933179020881653,0.0073088547214865685
977,0.10400885343551636,0.4137929379940033,0.02697393111884594,0.21019046008586884,0.05407051742076874,0.07208966463804245,0.051143135875463486,0.01775445230305195,0.021739378571510315,0.028236666694283485
978,0.06836279481649399,0.7072048187255859,0.1282561868429184,0.012129555456340313,0.015097361989319324,0.024635378271341324,0.013883731327950954,0.006020152475684881,0.018121222034096718,0.006288857199251652
979,0.1893896609544754,0.46121570467948914,0.0217601228505373,0.07900311052799225,0.03967341035604477,0.12132298201322556,0.02902115508913994,0.013297761790454388,0.03395385667681694,0.011362184770405293
980,0.15815821290016174,0.14936086535453796,0.09600334614515305,0.09105469286441803,0.038374219089746475,0.36358755826950073,0.03708516061306,0.012992075644433498,0.037230104207992554,0.01615377701818943
981,0.17697155475616455,0.6297618746757507,0.027816196903586388,0.05275297909975052,0.01916608028113842,0.0297114085406065,0.018339164555072784,0.009244980290532112,0.02387780323624611,0.012357943691313267
982,0.9672365188598633,0.005166666116565466,0.0020301183685660362,0.0012536757858470082,0.004965790081769228,0.0015270852018147707,0.004560847766697407,0.009508786723017693,0.00165107985958457,0.0020994660444557667
983,0.6940329670906067,0.0370311476290226,0.018408656120300293,0.030941426753997803,0.0251604150980711,0.042280785739421844,0.024162260815501213,0.0533035546541214,0.0101978350430727,0.06448093056678772
984,0.5799131989479065,0.07853812724351883,0.01513542141765356,0.06564851850271225,0.03111698478460312,0.08058741688728333,0.043732333928346634,0.06949441134929657,0.012313882820308208,0.023519691079854965
985,0.45954564213752747,0.06784006953239441,0.019138891249895096,0.04302552714943886,0.03971877321600914,0.029243862256407738,0.08582395315170288,0.22052212059497833,0.015828313305974007,0.01931280642747879
986,0.951781153678894,0.006558727007359266,0.0035889316350221634,0.00251627154648304,0.00872928835451603,0.002878459868952632,0.005581429228186607,0.009818430989980698,0.0019507416291162372,0.006596558727324009
987,0.2337379902601242,0.06353432685136795,0.01558097917586565,0.4923649728298187,0.02130996063351631,0.06776469945907593,0.027273736894130707,0.04672905430197716,0.013387422077357769,0.018316825851798058
988,0.27099448442459106,0.019425522536039352,0.01738446205854416,0.029317542910575867,0.10594742000102997,0.04640158638358116,0.10513779520988464,0.27523428201675415,0.021677475422620773,0.10847938805818558
